0	33.884634
0.001	33.309383
0.002	32.737379
0.003	32.662956
0.004	32.585513
0.005	32.50849
0.006	32.43162
0.007	32.357054
0.008	32.284374
0.009	32.209725
0.01	32.133139
0.011	32.058083
0.012	31.983179
0.013	31.90756
0.014	31.834968
0.015	31.761455
0.016	31.685797
0.017	31.61356
0.018	31.546669
0.019	31.487635
0.02	31.440632
0.021	31.407316
0.022	31.389511
0.023	31.391003
0.024	31.413811
0.025	31.459977
0.026	31.531506
0.027	31.632892
0.028	31.764941
0.029	31.933244
0.03	32.143214
0.031	32.3924
0.032	32.682835
0.033	33.01753
0.034	33.398112
0.035	33.826047
0.036	34.303441
0.037	34.82959
0.038	35.407986
0.039	36.043418
0.04	36.73511
0.041	37.480718
0.042	38.281003
0.043	39.137986
0.044	40.051515
0.045	41.022572
0.046	42.051224
0.047	43.136576
0.048	44.278524
0.049	45.475985
0.05	46.727942
0.051	48.034254
0.052	49.395489
0.053	50.808325
0.054	52.268139
0.055	53.776222
0.056	55.334368
0.057	56.940007
0.058	58.589922
0.059	60.281774
0.06	62.012272
0.061	63.778089
0.062	65.580078
0.063	67.414279
0.064	69.276517
0.065	71.163459
0.066	73.070936
0.067	74.996058
0.068	76.937528
0.069	78.889985
0.07	80.851858
0.071	82.819484
0.072	84.789307
0.073	86.757966
0.074	88.720975
0.075	90.674969
0.076	92.617392
0.077	94.54856
0.078	96.462042
0.079	98.356074
0.08	100.225916
0.081	102.068855
0.082	103.883476
0.083	105.663112
0.084	107.406927
0.085	109.116655
0.086	110.786172
0.087	112.40891
0.088	113.987707
0.089	115.521282
0.09	117.005935
0.091	118.441948
0.092	119.826603
0.093	121.156498
0.094	122.431834
0.095	123.654953
0.096	124.820519
0.097	125.929248
0.098	126.982452
0.099	127.978009
0.1	128.916741
0.101	129.798632
0.102	130.62216
0.103	131.390097
0.104	132.104368
0.105	132.762779
0.106	133.366444
0.107	133.916966
0.108	134.416385
0.109	134.865187
0.11	135.265257
0.111	135.618834
0.112	135.926783
0.113	136.191434
0.114	136.414679
0.115	136.598481
0.116	136.74523
0.117	136.85734
0.118	136.937056
0.119	136.986322
0.12	137.007928
0.121	137.004688
0.122	136.978887
0.123	136.934253
0.124	136.873998
0.125	136.797667
0.126	136.706858
0.127	136.605974
0.128	136.49754
0.129	136.384228
0.13	136.268459
0.131	136.1523
0.132	136.038422
0.133	135.929005
0.134	135.826477
0.135	135.732942
0.136	135.650253
0.137	135.58017
0.138	135.524455
0.139	135.485346
0.14	135.464083
0.141	135.462038
0.142	135.480845
0.143	135.520895
0.144	135.583576
0.145	135.669773
0.146	135.78237
0.147	135.923012
0.148	136.090257
0.149	136.284361
0.15	136.50645
0.151	136.757429
0.152	137.037413
0.153	137.346261
0.154	137.684085
0.155	138.051301
0.156	138.447065
0.157	138.869794
0.158	139.318818
0.159	139.79447
0.16	140.297979
0.161	140.827777
0.162	141.38094
0.163	141.958287
0.164	142.558302
0.165	143.181001
0.166	143.825211
0.167	144.488923
0.168	145.171912
0.169	145.872336
0.17	146.589429
0.171	147.319685
0.172	148.063334
0.173	148.820066
0.174	149.586983
0.175	150.363475
0.176	151.146751
0.177	151.93669
0.178	152.731814
0.179	153.530105
0.18	154.332096
0.181	155.135269
0.182	155.937825
0.183	156.738225
0.184	157.535644
0.185	158.328211
0.186	159.115326
0.187	159.897005
0.188	160.671235
0.189	161.436157
0.19	162.191617
0.191	162.938379
0.192	163.674308
0.193	164.39826
0.194	165.109398
0.195	165.807235
0.196	166.491616
0.197	167.162207
0.198	167.818028
0.199	168.458471
0.2	169.08338
0.201	169.692212
0.202	170.28428
0.203	170.859782
0.204	171.419311
0.205	171.962403
0.206	172.489137
0.207	172.99924
0.208	173.492639
0.209	173.969757
0.21	174.431298
0.211	174.877247
0.212	175.307702
0.213	175.722983
0.214	176.123516
0.215	176.510159
0.216	176.88215
0.217	177.240884
0.218	177.587484
0.219	177.921433
0.22	178.243531
0.221	178.554251
0.222	178.85404
0.223	179.143781
0.224	179.424043
0.225	179.694637
0.226	179.956438
0.227	180.210554
0.228	180.457336
0.229	180.697236
0.23	180.930658
0.231	181.158388
0.232	181.380522
0.233	181.597922
0.234	181.811534
0.235	182.02183
0.236	182.228988
0.237	182.433404
0.238	182.635888
0.239	182.836597
0.24	183.03557
0.241	183.233507
0.242	183.431517
0.243	183.629039
0.244	183.826763
0.245	184.025428
0.246	184.224705
0.247	184.424431
0.248	184.62541
0.249	184.828456
0.25	185.032817
0.251	185.237784
0.252	185.444345
0.253	185.653504
0.254	185.86487
0.255	186.078586
0.256	186.294274
0.257	186.512089
0.258	186.732195
0.259	186.953596
0.26	187.17696
0.261	187.402048
0.262	187.62851
0.263	187.856675
0.264	188.08604
0.265	188.316222
0.266	188.547062
0.267	188.778424
0.268	189.009807
0.269	189.240676
0.27	189.471
0.271	189.700538
0.272	189.928203
0.273	190.154023
0.274	190.377452
0.275	190.597905
0.276	190.815296
0.277	191.028479
0.278	191.237157
0.279	191.440732
0.28	191.63835
0.281	191.829708
0.282	192.01398
0.283	192.1901
0.284	192.35775
0.285	192.5165
0.286	192.664857
0.287	192.802426
0.288	192.928584
0.289	193.042196
0.29	193.14251
0.291	193.228827
0.292	193.300241
0.293	193.355714
0.294	193.394141
0.295	193.414069
0.296	193.415468
0.297	193.398155
0.298	193.360684
0.299	193.302845
0.3	193.222643
0.301	193.118489
0.302	192.99
0.303	192.836252
0.304	192.656571
0.305	192.449958
0.306	192.215679
0.307	191.952986
0.308	191.660174
0.309	191.33684
0.31	190.982948
0.311	190.595919
0.312	190.175843
0.313	189.722036
0.314	189.235226
0.315	188.740623
0.316	188.246827
0.317	187.755469
0.318	187.266577
0.319	186.779789
0.32	186.293456
0.321	185.807038
0.322	185.322999
0.323	184.84049
0.324	184.359251
0.325	183.879396
0.326	183.400186
0.327	182.921848
0.328	182.44591
0.329	181.971203
0.33	181.497274
0.331	181.024671
0.332	180.55332
0.333	180.083007
0.334	179.61343
0.335	179.145389
0.336	178.678001
0.337	178.211368
0.338	177.746341
0.339	177.282192
0.34	176.818739
0.341	176.356491
0.342	175.894616
0.343	175.43484
0.344	174.975886
0.345	174.516937
0.346	174.059694
0.347	173.603464
0.348	173.148454
0.349	172.69436
0.35	172.240839
0.351	171.78957
0.352	171.340541
0.353	170.890912
0.354	170.442037
0.355	169.994445
0.356	169.547253
0.357	169.101355
0.358	168.656555
0.359	168.212804
0.36	167.770053
0.361	167.32823
0.362	166.88831
0.363	166.449707
0.364	166.011274
0.365	165.574388
0.366	165.137959
0.367	164.702806
0.368	164.269275
0.369	163.836442
0.37	163.404589
0.371	162.973265
0.372	162.542923
0.373	162.114289
0.374	161.686751
0.375	161.259559
0.376	160.83332
0.377	160.408168
0.378	159.984164
0.379	159.561099
0.38	159.138543
0.381	158.717091
0.382	158.298192
0.383	157.881388
0.384	157.464529
0.385	157.04802
0.386	156.632293
0.387	156.218286
0.388	155.805508
0.389	155.393114
0.39	154.981991
0.391	154.571503
0.392	154.162178
0.393	153.753447
0.394	153.34578
0.395	152.939561
0.396	152.534895
0.397	152.131322
0.398	151.728178
0.399	151.326876
0.4	150.926473
0.401	150.526765
0.402	150.12816
0.403	149.730907
0.404	149.334684
0.405	148.93999
0.406	148.546531
0.407	148.153081
0.408	147.760457
0.409	147.368732
0.41	146.978531
0.411	146.589306
0.412	146.200595
0.413	145.812671
0.414	145.425653
0.415	145.040586
0.416	144.656588
0.417	144.272842
0.418	143.89087
0.419	143.509846
0.42	143.129731
0.421	142.750681
0.422	142.372522
0.423	141.99527
0.424	141.618941
0.425	141.244012
0.426	140.869764
0.427	140.496303
0.428	140.123591
0.429	139.752449
0.43	139.382036
0.431	139.012296
0.432	138.6438
0.433	138.276013
0.434	137.90916
0.435	137.543457
0.436	137.178785
0.437	136.814654
0.438	136.451295
0.439	136.089082
0.44	135.728123
0.441	135.367993
0.442	135.008727
0.443	134.650718
0.444	134.294291
0.445	133.938474
0.446	133.583034
0.447	133.229354
0.448	132.876785
0.449	132.524473
0.45	132.173103
0.451	131.823482
0.452	131.474528
0.453	131.125899
0.454	130.778288
0.455	130.431877
0.456	130.086365
0.457	129.741893
0.458	129.398287
0.459	129.055139
0.46	128.713018
0.461	128.37176
0.462	128.031236
0.463	127.691401
0.464	127.353181
0.465	127.016092
0.466	126.679389
0.467	126.343464
0.468	126.008457
0.469	125.67459
0.47	125.341961
0.471	125.010336
0.472	124.679186
0.473	124.34885
0.474	124.020067
0.475	123.69245
0.476	123.365172
0.477	123.039203
0.478	122.713882
0.479	122.388833
0.48	122.064976
0.481	121.742025
0.482	121.420437
0.483	121.099591
0.484	120.778854
0.485	120.459781
0.486	120.141599
0.487	119.823658
0.488	119.506816
0.489	119.191254
0.49	118.876597
0.491	118.562208
0.492	118.249174
0.493	117.93752
0.494	117.627287
0.495	117.317837
0.496	117.010007
0.497	116.702433
0.498	116.395078
0.499	116.088446
0.5	115.782124
0.501	115.477437
0.502	115.174193
0.503	114.871328
0.504	114.568662
0.505	114.266822
0.506	113.965676
0.507	113.665288
0.508	113.365749
0.509	113.067041
0.51	112.769214
0.511	112.472152
0.512	112.175746
0.513	111.88054
0.514	111.585708
0.515	111.291812
0.516	110.998702
0.517	110.705709
0.518	110.414137
0.519	110.123533
0.52	109.833678
0.521	109.544619
0.522	109.256232
0.523	108.968768
0.524	108.681463
0.525	108.395721
0.526	108.110804
0.527	107.826695
0.528	107.543887
0.529	107.262524
0.53	106.981537
0.531	106.700156
0.532	106.42007
0.533	106.140951
0.534	105.861995
0.535	105.58363
0.536	105.306389
0.537	105.029494
0.538	104.753524
0.539	104.478146
0.54	104.203669
0.541	103.92992
0.542	103.656333
0.543	103.384464
0.544	103.113326
0.545	102.843146
0.546	102.573332
0.547	102.303085
0.548	102.033954
0.549	101.765678
0.55	101.498467
0.551	101.233534
0.552	100.969373
0.553	100.704476
0.554	100.440064
0.555	100.176378
0.556	99.913634
0.557	99.651845
0.558	99.390451
0.559	99.129741
0.56	98.869437
0.561	98.609867
0.562	98.351615
0.563	98.093694
0.564	97.836529
0.565	97.580138
0.566	97.32412
0.567	97.069155
0.568	96.814782
0.569	96.561131
0.57	96.308139
0.571	96.055294
0.572	95.803208
0.573	95.551978
0.574	95.301801
0.575	95.052499
0.576	94.804954
0.577	94.558481
0.578	94.311939
0.579	94.065343
0.58	93.818957
0.581	93.574244
0.582	93.329884
0.583	93.08578
0.584	92.842386
0.585	92.600645
0.586	92.359426
0.587	92.117793
0.588	91.877503
0.589	91.638934
0.59	91.400221
0.591	91.160896
0.592	90.922297
0.593	90.685504
0.594	90.449581
0.595	90.213358
0.596	89.977395
0.597	89.742887
0.598	89.509091
0.599	89.274917
0.6	89.04188
0.601	88.81065
0.602	88.579783
0.603	88.348232
0.604	88.11739
0.605	87.887138
0.606	87.657395
0.607	87.428529
0.608	87.200028
0.609	86.972022
0.61	86.745178
0.611	86.518493
0.612	86.292825
0.613	86.06771
0.614	85.842951
0.615	85.618906
0.616	85.395522
0.617	85.172875
0.618	84.951724
0.619	84.731334
0.62	84.510428
0.621	84.290262
0.622	84.071734
0.623	83.85326
0.624	83.634259
0.625	83.416435
0.626	83.200196
0.627	82.985683
0.628	82.771156
0.629	82.555932
0.63	82.340971
0.631	82.127274
0.632	81.913904
0.633	81.700474
0.634	81.488887
0.635	81.278191
0.636	81.067341
0.637	80.856602
0.638	80.646514
0.639	80.437083
0.64	80.227659
0.641	80.018652
0.642	79.810127
0.643	79.602403
0.644	79.395376
0.645	79.18975
0.646	78.984704
0.647	78.779494
0.648	78.574916
0.649	78.370442
