0.257	140.5052898394
0.258	140.4964107621
0.259	140.4863488339
0.26	140.4751044521
0.261	140.4626780606
0.262	140.44907015
0.263	140.4342812575
0.264	140.4183119669
0.265	140.4011629087
0.266	140.3828347599
0.267	140.363328244
0.268	140.3426441311
0.269	140.3207832379
0.27	140.2977464272
0.271	140.2735346087
0.272	140.2481487381
0.273	140.2215898176
0.274	140.1938588957
0.275	140.1649570672
0.276	140.134885473
0.277	140.1036453004
0.278	140.0712377827
0.279	140.0376641992
0.28	140.0029258753
0.281	139.9670241826
0.282	139.9299605382
0.283	139.8917364055
0.284	139.8523532934
0.285	139.8118127567
0.286	139.7701163959
0.287	139.727265857
0.288	139.6832628318
0.289	139.6381090574
0.29	139.5918063164
0.291	139.5443564368
0.292	139.4957612917
0.293	139.4460227997
0.294	139.3951429242
0.295	139.3431236741
0.296	139.2899671028
0.297	139.2356753089
0.298	139.1802504359
0.299	139.1236946716
0.3	139.0660102489
0.301	139.007199445
0.302	138.9472645818
0.303	138.8862080252
0.304	138.8240321857
0.305	138.7607395179
0.306	138.6963325206
0.307	138.6308137362
0.308	138.5641857515
0.309	138.4964511968
0.31	138.427612746
0.311	138.357673117
0.312	138.2866350706
0.313	138.2145014114
0.314	138.1412749871
0.315	138.0669586886
0.316	137.9915554496
0.317	137.9150682471
0.318	137.8375001006
0.319	137.7588540722
0.32	137.6791332669
0.321	137.5983408319
0.322	137.5164799567
0.323	137.4335538731
0.324	137.3495658547
0.325	137.2645192174
0.326	137.1784173185
0.327	137.0912635573
0.328	137.0030613744
0.329	136.9138142519
0.33	136.8235257131
0.331	136.7321993225
0.332	136.6398386854
0.333	136.546447448
0.334	136.4520292974
0.335	136.3565879609
0.336	136.2601272064
0.337	136.162650842
0.338	136.064162716
0.339	135.9646667163
0.34	135.8641667711
0.341	135.7626668477
0.342	135.6601709533
0.343	135.5566831342
0.344	135.452207476
0.345	135.346748103
0.346	135.2403091788
0.347	135.1328949053
0.348	135.024509523
0.349	134.9151573108
0.35	134.8048425858
0.351	134.6935697029
0.352	134.581343055
0.353	134.4681670726
0.354	134.3540462237
0.355	134.2389850136
0.356	134.1229879848
0.357	134.0060597164
0.358	133.8882048248
0.359	133.7694279626
0.36	133.6497338188
0.361	133.5291271188
0.362	133.407612624
0.363	133.2851951315
0.364	133.1618794741
0.365	133.0376705201
0.366	132.9125731731
0.367	132.7865923717
0.368	132.6597330893
0.369	132.5320003342
0.37	132.4033991491
0.371	132.2739346108
0.372	132.1436118304
0.373	132.0124359528
0.374	131.8804121566
0.375	131.7475456539
0.376	131.61384169
0.377	131.4793055433
0.378	131.343942525
0.379	131.2077579791
0.38	131.0707572818
0.381	130.9329458417
0.382	130.7943290993
0.383	130.6549125271
0.384	130.5147016289
0.385	130.3737019399
0.386	130.2319190267
0.387	130.0893584865
0.388	129.9460259474
0.389	129.8019270678
0.39	129.6570675367
0.391	129.5114530727
0.392	129.3650894244
0.393	129.2179823701
0.394	129.0701377172
0.395	128.9215613025
0.396	128.7722589913
0.397	128.622236678
0.398	128.4715002852
0.399	128.3200557635
0.4	128.1679090919
0.401	128.0150662768
0.402	127.8615333521
0.403	127.707316379
0.404	127.5524214459
0.405	127.3968546675
0.406	127.2406221855
0.407	127.0837301677
0.408	126.9261848077
0.409	126.7679923253
0.41	126.6091589656
0.411	126.4496909991
0.412	126.2895947213
0.413	126.1288764524
0.414	125.9675425374
0.415	125.8055993455
0.416	125.6430532698
0.417	125.4799107274
0.418	125.3161781589
0.419	125.1518620282
0.42	124.986968822
0.421	124.8215050503
0.422	124.6554772451
0.423	124.4888919609
0.424	124.3217557743
0.425	124.1540752835
0.426	123.9858571081
0.427	123.8171078892
0.428	123.6478342887
0.429	123.4780429892
0.43	123.3077406937
0.431	123.1369341256
0.432	122.9656300278
0.433	122.7938351633
0.434	122.6215563141
0.435	122.4488002815
0.436	122.2755738857
0.437	122.1018839652
0.438	121.9277373771
0.439	121.7531409964
0.44	121.5781017158
0.441	121.4026264455
0.442	121.2267221131
0.443	121.0503956628
0.444	120.8736540558
0.445	120.6965042695
0.446	120.5189532975
0.447	120.3410081491
0.448	120.1626758493
0.449	119.9839634383
0.45	119.8048779715
0.451	119.6254265187
0.452	119.4456161645
0.453	119.2654540073
0.454	119.0849471597
0.455	118.9041027477
0.456	118.7229279108
0.457	118.5414298015
0.458	118.3596155849
0.459	118.1774924388
0.46	117.9950675531
0.461	117.8123481295
0.462	117.6293413815
0.463	117.4460545339
0.464	117.2624948226
0.465	117.078669494
0.466	116.8945858054
0.467	116.7102510241
0.468	116.5256724272
0.469	116.3408573015
0.47	116.1558129433
0.471	115.9705466578
0.472	115.7850657589
0.473	115.5993775692
0.474	115.4134894191
0.475	115.2274086474
0.476	115.0411426001
0.477	114.8546986306
0.478	114.6680840995
0.479	114.481306374
0.48	114.2943728277
0.481	114.1072908404
0.482	113.9200677977
0.483	113.732711091
0.484	113.5452281167
0.485	113.3576262763
0.486	113.169912976
0.487	112.9820956264
0.488	112.7941816422
0.489	112.6061784419
0.49	112.4180934475
0.491	112.2299340843
0.492	112.0417077804
0.493	111.8534219668
0.494	111.6650840766
0.495	111.4767015451
0.496	111.2882818092
0.497	111.0998323075
0.498	110.9113604795
0.499	110.7228737659
0.5	110.5343796077
0.501	110.3458854464
0.502	110.1573987233
0.503	109.9689268797
0.504	109.7804773559
0.505	109.5920575918
0.506	109.4036750257
0.507	109.2153370946
0.508	109.0270512339
0.509	108.8388248766
0.51	108.6506654537
0.511	108.4625803934
0.512	108.2745771208
0.513	108.0866630581
0.514	107.8988456238
0.515	107.7111322325
0.516	107.5235302948
0.517	107.336047217
0.518	107.1486904005
0.519	106.9614672418
0.52	106.7743851322
0.521	106.5874514574
0.522	106.4006735972
0.523	106.2140589251
0.524	106.0276148085
0.525	105.8413486078
0.526	105.6552676765
0.527	105.4693793606
0.528	105.2836909989
0.529	105.0982099218
0.53	104.9129434519
0.531	104.7278989032
0.532	104.5430835808
0.533	104.3585047811
0.534	104.1741697907
0.535	103.9900858869
0.536	103.8062603371
0.537	103.6227003984
0.538	103.4394133172
0.539	103.2564063296
0.54	103.0736866603
0.541	102.8912615227
0.542	102.7091381187
0.543	102.5273236381
0.544	102.3458252588
0.545	102.1646501458
0.546	101.9838054518
0.547	101.803298316
0.548	101.6231358647
0.549	101.4433252103
0.55	101.2638734513
0.551	101.0847876724
0.552	100.9060749434
0.553	100.7277423195
0.554	100.5497968411
0.555	100.3722455332
0.556	100.1950954051
0.557	100.0183534503
0.558	99.8420266465
0.559	99.6661219545
0.56	99.490646319
0.561	99.3156066672
0.562	99.1410099094
0.563	98.9668629385
0.564	98.7931726294
0.565	98.6199458392
0.566	98.4471894064
0.567	98.2749101513
0.568	98.1031148751
0.569	97.9318103599
0.57	97.7610033687
0.571	97.5907006444
0.572	97.4209089104
0.573	97.2516348698
0.574	97.0828852052
0.575	96.9146665785
0.576	96.7469856307
0.577	96.5798489815
0.578	96.4132632293
0.579	96.2472349504
0.58	96.0817706995
0.581	95.9168770087
0.582	95.7525603878
0.583	95.5888273236
0.584	95.4256842801
0.585	95.2631376979
0.586	95.1011939941
0.587	94.9398595617
0.588	94.7791407702
0.589	94.6190439643
0.59	94.4595754644
0.591	94.300741566
0.592	94.1425485397
0.593	93.9850026305
0.594	93.8281100582
0.595	93.6718770165
0.596	93.5163096732
0.597	93.36141417
0.598	93.2071966217
0.599	93.0536631167
0.6	92.9008197161
0.601	92.7486724539
0.602	92.5972273367
0.603	92.4464903432
0.604	92.2964674242
0.605	92.1471645024
0.606	91.9985874721
0.607	91.8507421986
0.608	91.7036345188
0.609	91.5572702402
0.61	91.411655141
0.611	91.2667949697
0.612	91.1226954453
0.613	90.9793622565
0.614	90.8368010618
0.615	90.6950174894
0.616	90.5540171365
0.617	90.4138055697
0.618	90.2743883242
0.619	90.1357709039
0.62	89.9979587813
0.621	89.8609573969
0.622	89.7247721594
0.623	89.5894084449
0.624	89.4548715975
0.625	89.3211669284
0.626	89.1882997161
0.627	89.056275206
0.628	88.92509861
0.629	88.7947751068
0.63	88.6653098415
0.631	88.5367079249
0.632	88.4089744342
0.633	88.2821144119
0.634	88.1561328663
0.635	88.031034771
0.636	87.9068250646
0.637	87.7835086506
0.638	87.6610903974
0.639	87.5395751378
0.64	87.418967669
0.641	87.2992727524
0.642	87.1804951134
0.643	87.062639441
0.644	86.9457103881
0.645	86.8297125707
0.646	86.7146505682
0.647	86.6005289232
0.648	86.4873521408
0.649	86.3751246892
0.65	86.2638509988
0.651	86.1535354626
0.652	86.0441824355
0.653	85.9357962348
0.654	85.8283811392
0.655	85.7219413894
0.656	85.6164811873
0.657	85.5120046964
0.658	85.4085160412
0.659	85.3060193072
0.66	85.2045185409
0.661	85.1040177493
0.662	85.0045209
0.663	84.906031921
0.664	84.8085547004
0.665	84.7120930864
0.666	84.6166508873
0.667	84.5222318708
0.668	84.4288397645
0.669	84.3364782554
0.67	84.2451509896
0.671	84.1548615727
0.672	84.065613569
0.673	83.977410502
0.674	83.8902558538
0.675	83.8041530651
0.676	83.7191055349
0.677	83.635116621
0.678	83.552189639
0.679	83.4703278627
0.68	83.3895345238
0.681	83.309812812
0.682	83.2311658746
0.683	83.1535968163
0.684	83.0771086994
0.685	83.0017045436
0.686	82.9273873257
0.687	82.8541599796
0.688	82.7820253962
0.689	82.7109864232
0.69	82.6410458652
0.691	82.5722064832
0.692	82.5044709949
0.693	82.4378420744
0.694	82.3723223521
0.695	82.3079144145
0.696	82.2446208044
0.697	82.1824440206
0.698	82.1213865176
0.699	82.0614507058
0.7	82.0026389515
0.701	81.9449535764
0.702	81.8883968579
0.703	81.8329710287
0.704	81.7786782768
0.705	81.7255207458
0.706	81.6735005341
0.707	81.6226196954
0.708	81.5728802384
0.709	81.5242841268
0.71	81.476833279
0.711	81.4305295683
0.712	81.3853748226
0.713	81.3413708247
0.714	81.2985193117
0.715	81.2568219753
0.716	81.2162804616
0.717	81.1768963712
0.718	81.1386712589
0.719	81.1016066337
0.72	81.0657039588
0.721	81.0309646517
0.722	80.9973900839
0.723	80.9649815806
0.724	80.9337404215
0.725	80.9036678398
0.726	80.8747650227
0.727	80.8470331113
0.728	80.8204732004
0.729	80.7950863386
0.73	80.7708735279
0.731	80.7478357244
0.732	80.7259738375
0.733	80.7052887304
0.734	80.6857812195
0.735	80.667452075
0.736	80.6503020206
0.737	80.6343317332
0.738	80.6195418434
0.739	80.605932935
0.74	80.5935055453
0.741	80.5822601649
0.742	80.5721972378
0.743	80.5633171612
0.744	80.5556202857
0.745	80.5491069151
0.746	80.5437773066
0.747	80.5396316705
0.748	80.5366701707
0.749	80.5348929238
0.75	80.5343000002
0.751	80.5348914233
0.752	80.5366671696
0.753	80.5396271691
0.754	80.5437713049
0.755	80.5490994135
0.756	80.5556112844
0.757	80.5633066606
0.758	80.5721852383
0.759	80.582246667
0.76	80.5934905495
0.761	80.6059164419
0.762	80.6195238536
0.763	80.6343122475
0.764	80.6502810397
0.765	80.6674295998
0.766	80.6857572508
0.767	80.7052632692
0.768	80.7259468849
0.769	80.7478072813
0.77	80.7708435955
0.771	80.795054918
0.772	80.820440293
0.773	80.8469987183
0.774	80.8747291454
0.775	80.9036304796
0.776	80.93370158
0.777	80.9649412593
0.778	80.9973482843
0.779	81.0309213757
0.78	81.0656592079
0.781	81.1015604096
0.782	81.1386235635
0.783	81.1768472065
0.784	81.2162298294
0.785	81.2567698777
0.786	81.2984657507
0.787	81.3413158024
0.788	81.3853183412
0.789	81.43047163
0.79	81.4767738861
0.791	81.5242232817
0.792	81.5728179435
0.793	81.6225559531
0.794	81.6734353469
0.795	81.7254541163
0.796	81.7786102077
0.797	81.8329015226
0.798	81.8883259176
0.799	81.9448812047
0.8	82.0025651512
0.801	82.0613754798
0.802	82.1213098689
0.803	82.1823659522
0.804	82.2445413195
0.805	82.3078335161
0.806	82.3722400434
0.807	82.4377583588
0.808	82.5043858756
0.809	82.5721199635
0.81	82.6409579486
0.811	82.7108971132
0.812	82.7819346963
0.813	82.8540678933
0.814	82.9272938567
0.815	83.0016096956
0.816	83.0770124761
0.817	83.1534992215
0.818	83.2310669122
0.819	83.3097124859
0.82	83.389432838
0.821	83.4702248211
0.822	83.5520852457
0.823	83.6350108802
0.824	83.7189984508
0.825	83.8040446417
0.826	83.8901460956
0.827	83.9772994133
0.828	84.0655011541
0.829	84.1547478361
0.83	84.2450359358
0.831	84.3363618889
0.832	84.42872209
0.833	84.5221128928
0.834	84.6165306105
0.835	84.7119715157
0.836	84.8084318405
0.837	84.9059077767
0.838	85.0043954763
0.839	85.1038910511
0.84	85.2043905732
0.841	85.3058900751
0.842	85.4083855497
0.843	85.5118729507
0.844	85.6163481927
0.845	85.721807151
0.846	85.8282456624
0.847	85.9356595249
0.848	86.044044498
0.849	86.1533963027
0.85	86.2637106222
0.851	86.3749831014
0.852	86.4872093474
0.853	86.6003849298
0.854	86.7145053806
0.855	86.8295661945
0.856	86.9455628291
0.857	87.0624907051
0.858	87.1803452063
0.859	87.2991216802
0.86	87.4188154375
0.861	87.5394217531
0.862	87.6609358656
0.863	87.7833529777
0.864	87.9066682568
0.865	88.0308768346
0.866	88.1559738074
0.867	88.2819542368
0.868	88.4088131492
0.869	88.5365455365
0.87	88.6651463559
0.871	88.7946105307
0.872	88.9249329497
0.873	89.0561084681
0.874	89.1881319072
0.875	89.3209980551
0.876	89.4547016665
0.877	89.5892374629
0.878	89.724600133
0.879	89.8607843332
0.88	89.9977846869
0.881	90.1355957857
0.882	90.2742121891
0.883	90.4136284247
0.884	90.5538389887
0.885	90.6948383456
0.886	90.8366209293
0.887	90.9791811423
0.888	91.1225133565
0.889	91.2666119136
0.89	91.4114711247
0.891	91.5570852711
0.892	91.7034486042
0.893	91.8505553458
0.894	91.9983996883
0.895	92.1469757953
0.896	92.2962778011
0.897	92.4462998116
0.898	92.5970359041
0.899	92.7484801279
0.9	92.9006265043
0.901	93.0534690267
0.902	93.2070016612
0.903	93.3612183466
0.904	93.5161129948
0.905	93.6716794907
0.906	93.8279116928
0.907	93.9848034334
0.908	94.1423485188
0.909	94.3005407292
0.91	94.4593738195
0.911	94.6188415194
0.912	94.7789375332
0.913	94.9396555407
0.914	95.100989197
0.915	95.262932133
0.916	95.4254779554
0.917	95.5886202472
0.918	95.7523525679
0.919	95.9166684536
0.92	96.0815614173
0.921	96.2470249495
0.922	96.4130525179
0.923	96.579637568
0.924	96.7467735233
0.925	96.9144537857
0.926	97.0826717353
0.927	97.2514207314
0.928	97.4206941118
0.929	97.5904851941
0.93	97.7607872752
0.931	97.9315936318
0.932	98.1028975209
0.933	98.2746921796
0.934	98.4469708258
0.935	98.6197266583
0.936	98.7929528569
0.937	98.9666425831
0.938	99.1407889797
0.939	99.3153851719
0.94	99.490424267
0.941	99.6658993545
0.942	99.8418035072
0.943	100.0181297807
0.944	100.1948712138
0.945	100.3720208292
0.946	100.5495716333
0.947	100.7275166167
0.948	100.9058487545
0.949	101.0845610064
0.95	101.2636463172
0.951	101.4430976169
0.952	101.6229078211
0.953	101.8030698312
0.954	101.9835765347
0.955	102.1644208056
0.956	102.3455955044
0.957	102.5270934788
0.958	102.7089075633
0.959	102.8910305805
0.96	103.0734553403
0.961	103.2561746411
0.962	103.4391812692
0.963	103.622468
0.964	103.8060275977
0.965	103.9898528156
0.966	104.1739363966
0.967	104.3582710734
0.968	104.5428495689
0.969	104.7276645962
0.97	104.9127088591
0.971	105.0979750525
0.972	105.2834558622
0.973	105.469143966
0.974	105.6550320331
0.975	105.8411127251
0.976	106.0273786957
0.977	106.2138225915
0.978	106.4004370521
0.979	106.5872147103
0.98	106.7741481924
0.981	106.9612301186
0.982	107.1484531032
0.983	107.335809755
0.984	107.5232926776
0.985	107.7108944693
0.986	107.8986077241
0.987	108.0864250313
0.988	108.2743389763
0.989	108.4623421405
0.99	108.6504271019
0.991	108.8385864353
0.992	109.0268127125
0.993	109.2150985025
0.994	109.4034363723
0.995	109.5918188865
0.996	109.7802386083
0.997	109.968688099
0.998	110.1571599191
0.999	110.345646628
